H3K4me0,H3K4me1,H3K4me2,H3K4ac1,H3K9me0K14ac0,H3K9me1K14ac0,H3K9me2K14ac0,H3K9me3K14ac0,H3K9ac1K14ac0,H3K9me0K14ac1,H3K9me1K14ac1,H3K9me2K14ac1,H3K9me3K14ac1,H3K9ac1K14ac1,H3K18ac0K23ac0,H3K18ac1K23ac0,H3K18ac0K23ac1,H3K18ac1K23ac1,H3K18ac0K23ub1,H3K27me0K36me0,H3K27me0K36me1,H3K27me0K36me2,H3K27me0K36me3,H3K27me1K36me0,H3K27me1K36me1,H3K27me1K36me2,H3K27me1K36me3,H3K27me2K36me0,H3K27me2K36me1,H3K27me2K36me2,H3K27me3K36me0,H3K27me3K36me1,H3K27ac1K36me0,H3K27ac1K36me1,H3K27ac1K36me2,H3K27ac1K36me3,H3.3K27me0K36me0,H3K56me0,H3K56me1,H3K79me0,H3K79me1,H3K79me2
-0.0776201520606257,-0.03552682447683222,-0.03026793210108438,0.008648127356118904,-0.01745119703704006,-0.06824098159330404,-0.06716800823831696,-0.07969154819983332,-0.050410165376224114,0.0191114086590073,0.007620343373322432,-0.006957345206509522,-0.023178064384499777,-0.018495698184155064,-0.0479787446402104,-0.050367167567840654,-0.022855750818885773,-0.008591064197250507,-0.005815574115459952,0.01806612500912663,0.05893960330511092,0.07454655207879637,-0.002360796275428347,-0.017953141419962407,0.015898171979023067,-0.029825385912165922,-0.06369110889732836,-0.07446743440834759,-0.07825237686431374,-0.046547214923819705,-0.11735298902450995,-0.13267848746580732,0.02349123120046386,0.040951417269862934,0.042952020330631925,0.03374292320942691,-0.00908060967534502,-0.0562279604014228,-0.05495104235203434,-0.0577130435574921,-0.04200869509515729,-0.045358987279110835
-0.009553002360733497,-0.034329564597906544,-0.008304263659777227,0.015218620977417852,-0.028312195852573153,-0.02541072516331544,-0.00353428545855669,-0.005060783405422343,-0.055018821127096086,-0.0013313303435622,0.023622793141735095,0.04886069314098783,0.030780258747117456,-0.04137268368220538,0.004971708790409595,-0.001308629314837941,-0.010968615080185045,-0.0030230365642507267,0.033011225478858645,0.04587973177684786,0.04321862043680371,0.03969420209799234,-0.02379335899083233,0.045615310647691205,-0.009288106974779584,-0.07418591710792542,-0.07925998087841979,0.027693369211803633,-0.07718491301062312,-0.08555331248303581,-0.021460214574005425,-0.07796696266462083,0.03239540635036897,0.01948390808143868,-0.005900775108016184,0.016236601722673192,-0.0020979597674236176,-0.024686340904142234,-0.015948337119152643,-0.026266617792170842,-0.015770692944271508,-0.0369399848957533
-0.016408349074374592,-0.02800443561320356,-0.005754755520606945,0.0020679091813515633,-0.013799256912310454,-0.0367048137649695,0.0057798452547446165,0.01811010807709187,-0.06473671051169444,-0.008849183269800519,0.024111163359547088,0.03396574569009657,0.03692628100713957,-0.041825373622496435,-0.0009614160113263689,-0.02227910794188397,0.0016316326500105634,0.0063007928230119975,-0.006717474748707269,0.041545720355290486,0.04032866527911712,0.009709194270093454,-0.038855440934136905,0.03887443803679486,0.04044390794217059,-0.024015315430561443,-0.07688967567234595,0.011283611691016954,-0.049572754096026406,-0.04480440378460759,-0.06352166078867394,-0.08525116585907348,0.004686887473352042,-0.013868779970719062,-0.04080091787336329,-0.010164886363898729,0.041380632641045606,-0.03449765534650537,-0.01726523331140795,-0.026670837141083002,-0.04685702584039665,-0.061326155548106026
-0.05307584257569669,-0.06277206200031438,-0.01826756113157357,-0.015638802217631923,-0.03608362304045602,-0.06199859129592298,-0.011968769784701206,-0.03627599689115871,-0.0899609223167937,-0.02045805664528657,-0.003058240015391006,0.033716247748193554,0.008962418019415741,-0.08687000733801234,-0.0168128444282029,-0.019603881984116063,-0.021807345634331336,-0.018905274234320715,0.009171105389600292,0.015765933953684492,0.03643565851579861,0.03909888800634938,-0.025756535293237116,0.00017020081520307734,-0.028271298149827276,-0.07004480647792045,-0.07628161367702539,0.009865649018380045,-0.10069591665156845,-0.08293165902270667,-0.02804732217474614,-0.07767589236284175,0.021143779194970503,0.02552554764387456,-0.01871212783788992,-0.0014689198517957225,0.0035416493697880934,-0.048179647014651106,-0.046470263595248286,-0.05923456727655047,-0.03988989789619456,-0.028331940186579724
0.02420555497836417,0.0036874112437283914,0.031119895392763653,0.023969886081087792,-0.022264509937410047,-0.025186780520832258,0.009265715421460938,0.010652745783910905,-0.0572059532112749,0.032848867276531635,0.02802864183735985,0.04782731008434074,0.06236941335935866,-0.03789366046822544,0.019008135949332577,0.010410976167831102,0.061467236953802074,0.035891960148982646,-0.0008135037857190862,0.016349990702497277,0.038223818148356695,0.08887068225141805,0.018384153932301753,-0.01243862229115657,0.02816506770014891,0.03196411986403357,-0.00467605272172364,-0.00852257340683815,-0.025014656456806738,0.004994952193069176,-0.03811453847363405,-0.04585209612680012,0.020234330819144362,0.030101408919792978,-0.0007494072715911131,0.04577401479547682,-0.011467086652687015,0.012870578140068646,-0.0014861291406589757,0.028205931284843715,-0.004371494864048386,-0.011817520668676269
0.017824959354194755,0.07389221359410093,0.06261933280208484,0.033187931509335515,0.05218868366820179,0.020502358429270128,0.027553596264631067,0.03431236286859886,-0.008256228627135662,0.022726408296217113,-0.0007146735339370106,-0.004455001624636657,0.01807768605624063,-0.006707484086185099,0.04098736975971095,0.021625200473593755,0.043609965144582125,0.027549959480563248,-0.07958240176667468,-0.03467626073282145,-0.02096088213125796,-0.0033788072327600176,-0.04360023173317734,-0.019252456760623128,0.010539555726226935,0.04590253002795504,0.008022186100308006,0.015396205334090746,0.03403420149129931,0.05466752762075964,0.028083594983934732,0.03546124240509933,-0.01983265884426096,-0.010370713558979025,-0.019694232370457598,-0.041226077074230386,0.025165610799096766,0.040133775521281945,0.020461816850238547,0.02791424055617594,0.04277062218424517,0.04785498599598714
-0.025477370641441382,0.0094700322737661,0.01779148787716285,0.029030561777105956,-0.026490902596140908,-0.019217129292264764,0.005453064819755622,0.004043586844945702,-0.05942396078324854,-0.013121937147622905,0.027955897736189162,0.046205052566470436,0.035555705920833514,-0.04101819931424761,-0.012295209322584908,-0.0034225371341276797,0.016076229143169158,0.019489509135647176,-0.005347411865919773,0.014975752955398701,0.02335959650628407,0.04319873926128925,0.022551731613250654,0.0164386854317282,-0.004479944065281672,-0.03731543880060563,-0.014160040636964362,0.00995328961761322,-0.06678585856973088,-0.06284244754981193,0.005734487414607306,-0.05099795553583394,0.018220619621554954,0.004781929875179543,0.0049950085384702775,0.040289476258887826,0.0005653988528664337,-0.01929354131020616,-0.0270759227591298,-0.011452261941311723,0.00429873112836784,-0.005466268702900742
-0.02039105388647931,-0.03718114364356945,0.001108042786279082,0.03717662126773353,-0.035249419601477164,-0.021470669338142793,0.004347970116461351,-0.038272428690724086,-0.06969315794242004,0.012994870192088228,0.06523833692646612,0.09725552315539973,0.05188177279585279,-0.04614770411286667,-0.011335373999556145,-0.005607641426102783,0.04196188499780361,0.018656013685174885,0.018305363918006842,0.01048156395007188,0.022059028502825713,0.06103261199336577,-0.011377110763668935,0.021851468088409143,-0.003921069643531199,-0.05638924241229487,-0.06141579055591194,0.04339998804786081,-0.06418333825637165,-0.08097243696778815,0.022621941790907762,-0.05863619090137414,0.04192253677447693,0.005042231436494358,-0.016007158949201784,0.016171683074418214,0.008518510178977885,-0.012989394627622754,-0.04246684510191442,-0.014215654591978015,-0.022759475936487673,-0.02431746922220978
0.016780604988351655,-0.014984121517073507,0.017994768806106343,0.00872863198276529,0.0010139183279648234,0.024255404658818515,0.02902319276470922,-0.0038145659526968826,-0.022750629484623783,0.026385225176592208,0.035632983104554664,0.05298526237321532,0.04757402857619308,-0.005580770717174562,0.019230419662608925,-0.014385014455605187,0.012750358980224146,-0.03135702924654983,-0.031444442198028735,-0.02317799416944618,-0.052912169119243034,-0.04549435045835112,-0.02309091172158789,-0.0020987184423925955,-0.024814032707309433,0.003131267673811459,0.00018918248870302798,0.0569979893995185,0.03125236207875514,0.01862670574355861,0.04422120951445029,0.05128768302304322,-0.05376034861710661,-0.07183568513463588,-0.07240411840818284,-0.025446546028861233,-0.02697513629049187,0.027264937160535067,0.038153326106574285,0.0036121312303181155,0.04585467339416536,0.02403262334005771
-0.016704557949426033,-0.046586570295779645,-0.006198301427205034,0.015781016597931925,-0.016972688137375087,-0.036009163819920434,-0.00606337649007388,-0.046328753071309535,-0.053192547937436836,0.03806316279909031,0.08232064815625377,0.09625748668039198,0.04845061703636871,-0.005048524509762663,-0.041103607986060386,0.006702642250236072,0.05173792879137838,0.05739176877121348,0.01274311282538688,-0.001185415337205995,-0.021328929662642892,0.01086759499105404,-0.037865931535092,-0.0042977214288292,-0.026975836929103887,-0.0532954142899083,-0.03310632635462009,0.026577516314531646,-0.0441063075307341,-0.04719536241790738,0.024076198744757443,-0.03131359438308294,0.034142199922571136,0.013001330008987158,-0.014380007322168771,0.010815352836018123,-0.03285784596139746,-0.026763206735046535,-0.0520820410854505,-0.008786341145923904,-0.029399740577594584,-0.03680372900721981
-0.012665036538433908,0.0035353351533240454,0.0092533238681187,-0.004717604316456298,-0.02421730717349653,0.0032338144162229747,-0.004012265161820006,-0.06356489998620515,-0.03235945198881704,0.01613216071653848,0.03632339353609301,0.03251530753972017,-0.004219972923158737,-0.013676146201336885,-0.018757386651886882,0.024782593125378782,-8.284470877269819e-05,0.02518295417713257,-0.011178872746825616,-0.02524401356281921,0.028220406596426387,0.030309182996499994,-0.023612277050639115,-0.03802744165211093,0.01957859478114274,0.01162236877087602,-0.041953354951825485,-0.03278392373847104,-0.041491103358929464,-0.03179815007746359,0.013279233841438878,-0.0041719011965656635,-0.011388077232017395,-0.007930539377220824,0.029635301281690292,-0.04762399864710219,-0.04936849129705312,-0.019292738454939045,-0.012690249909375615,-0.004419097023597496,-0.012761708007384253,-0.027280342454118953
0.022806734873528113,-0.016924509796053828,-0.004148768550962713,0.02390401700340069,0.005567718279384083,-0.003767954779047145,0.016013923970887363,-0.030230781886945928,-0.03658116464044781,0.05189298717462917,0.07151851423039216,0.07077597181229252,0.047926699210109204,-0.019064503807807283,0.004511561944303008,0.041489435401946335,0.029153120118195028,0.050197346024166596,0.02539947226137742,0.03817983950999139,0.03396609849452912,0.04594013471314389,-0.01835135129458551,0.015695198316822173,-0.00810213268555981,-0.03232175594295871,-0.04546260617620079,0.02414068997300917,-0.05060775763126638,-0.02590847604257579,-0.001481642789599793,-0.04575707171532946,0.0753426493934329,0.03365452083192422,0.0031224404897574943,0.020091017715708145,-0.001107911939250956,0.003321904460637473,-0.012321359045470938,-0.008010809244065062,-0.03132208936029533,-0.031125833513940816
-0.0519164845140591,-0.08273082970793241,-0.02546694428364569,0.04196643343294408,-0.03737654100652409,-0.04654864441412035,-0.027458517664915097,-0.04363207848188371,-0.10366493785955658,-0.002804159378097465,0.02576266930969744,0.045217378944739144,0.025435056127019674,-0.07811638622608877,-0.018955040804055405,-0.020142511743136013,-0.0064517142219208245,-0.02488052285766539,-0.021939730300711394,0.011991585661045284,-0.014153577098298393,-0.023489745222822402,-0.07248394123631258,0.022678701040072313,-0.03311077805797704,-0.06744495921025144,-0.10414712918625227,0.03683651148380281,-0.07012345353678452,-0.08034129089304692,-0.005989094601964819,-0.05797379885549644,0.01519517331453703,-0.031105730994955418,-0.05856369445567821,-0.05298500792638153,-0.027075439883877995,-0.0464272574358423,-0.021231850129290818,-0.07335322877974737,-0.05362504009030553,-0.04852665724636666
-0.04431006435984128,-0.06226174773204571,-0.024514033418673607,0.03967568479235722,-0.006196686902879244,-0.024850191555750027,-0.02990352924621253,-0.0416404627702391,-0.05784385810951728,0.01888635365109267,0.02917321347856652,0.03502606103123006,0.00032170865130391773,-0.03367537698871123,-0.025671605743510198,-0.0167974392299932,0.008151822595820743,-0.006040923640987372,-0.01547415945950048,0.044242271754359346,0.03963354281477385,0.05243308208238538,-0.025560965118607504,0.018833559642096383,0.008415897622334828,-0.03488300683726656,-0.08754349375465093,-0.002222921171163911,-0.08100232129599115,-0.061804718359289475,-0.04688077170540674,-0.10306201492349806,0.029217459491348817,0.00851185373860078,-0.0022766741307515175,0.01254387966781162,-0.008562772876766081,-0.03414089817530442,-0.04250912353941211,-0.04234018391174895,-0.04676920028578505,-0.04697636354395064
-0.017180520963411782,-0.017931025946255914,-0.02819709160900272,0.03051575685796982,-0.004705648819550539,-0.023511529115538467,-0.008686686577466254,-0.022432635122451614,-0.062241858014946284,0.006118053332903357,0.02832437723085886,0.0528841965447469,0.013853696552037902,-0.053778643575414856,-0.006788107707115471,0.020284800817283375,0.020719877683534445,0.018550753630958094,-0.03160200693264009,0.01775716763233723,0.04108197687052038,0.044140528048800746,0.01978222708370824,0.00035242137449342055,0.009685783281094948,0.005715434304945793,-0.0397897952200817,0.00015102906196769688,-0.05593807602454696,-0.024601927808402247,-0.007975443025673504,-0.05661212752967216,-0.005401329742898937,0.035306507751602365,0.006185797804036907,0.027784694813826123,-0.021361277862608635,-0.015050821317603652,-0.002762757327574515,-0.022294827022178082,-0.019628656291599,-0.009821871888807182
-0.024431771750539018,-0.026446830974669412,-0.0017340865946843308,0.04226839928951048,-0.026586977750434664,-0.03817266890246479,0.030144859609479154,0.013928773981586023,-0.026897935941589943,-0.016392267934470812,0.02388054780115614,0.07054982892297233,0.07044566787971973,-0.022264192957467406,0.008893795068174719,-0.025283334476329293,0.034198710262071254,0.010505961407027378,0.048758582822802175,0.0018342460540092386,-0.0077462433494522006,-0.013546703012804357,-0.013012520528723393,0.015947956413901402,-0.022282809141505263,-0.005047084373565812,0.011296212678078,0.041094039829673405,-0.03388281275909177,-0.02608082422096798,0.03084929950275529,-0.0015783127299324245,-0.027931646460160338,-0.021860847627465395,-0.02255429399590154,-0.03654863634222497,0.005121001114372022,0.0025835228630623247,0.025233523212275566,0.01586472883557611,-0.03346355245041966,-0.04793986462329487
-0.036333678584555065,-0.036018314147327854,-0.012752283893208056,0.05357378818481164,-0.06036689248408975,-0.07062252334973367,-0.016927616261994988,-0.052874886377605984,-0.07078386812928167,-0.002978968163781577,0.01921647148349144,0.0703401527596147,0.05037489646434025,-0.041172163567929715,-0.03730943629484025,-0.003098677806279804,0.019459604394754547,0.03138214268737358,-0.020167227049820297,-0.01347625783394434,0.004402847418493905,0.027002401172848967,-0.07517049614122834,-0.015983345092243004,-0.01689176172349325,-0.04048101673096531,-0.09101210779141514,0.013731575162512688,-0.07949049559530427,-0.0639251530888854,-0.006482359493271776,-0.07971197303233368,0.024358421288309045,0.005281103028144467,-0.015055435126818431,-0.023331244535472386,-0.029087031179105122,-0.05064645967061011,-0.041227893272653325,-0.039772809867887685,-0.04616776319287744,-0.07217296208723276
0.014730933976483524,0.0003602915713306105,-0.014086343636526848,0.03323219784387017,-0.03754843618909107,-0.00039530077237098186,0.034649490876023786,0.03340196501420203,-0.05246716092982424,-0.02344307693805691,0.0228778960434778,0.05972756315318296,0.05268968764411266,-0.05517965939277448,0.04147065239561438,0.008529147918876068,-0.022165009413823236,-0.008319559589866854,-0.01869157116914618,0.02818647281930021,-0.005629445274807646,-0.01918979513824055,-0.05024557813233566,0.028305147097666742,-0.020977497331752054,-0.022865713792188193,-0.020449678876224165,0.029357579227833865,-0.017252589820222094,-0.018755528161341958,-0.015387310962081919,-0.03242313907341021,0.012754737178277367,-0.013058661884551927,-0.022357025712987005,-0.023530322498891254,0.02098146779154646,-0.001716414223239926,0.02564943848038797,0.0013999807967744098,0.016367398087868527,0.0103285831813808
-0.034617621191464366,-0.026992437182883248,-0.039368786447849025,-0.023810602464381294,-0.038662414786082885,-0.04351476953679115,-0.0014104683681596419,-0.028042520741475816,-0.07561075125217802,-0.03437826466830938,0.003216206597141414,0.03376793862901064,0.0268642870155167,-0.07985665119102978,-0.02246246723931563,-0.024665615334451732,0.007976395144758003,-0.0065918994236172914,0.02224732805505041,-0.016212896843344492,0.03355064301387389,0.04749736501975893,-0.016899202387820573,-0.020852650093460122,0.014557963268895498,-0.024543481952163857,-0.053582335102512146,-0.024146855492271958,-0.057221006692932494,-0.05569674446447141,-0.035642309525504116,-0.07933150720399994,0.021973003990624407,0.0389387660158898,0.003762693521446311,0.01707446748801021,0.0065178484333501775,-0.03315853358668172,-0.011498079470758031,-0.03320783601358115,-0.03152625094674597,-0.062162781912617864
-0.02465969503709492,-0.027964654379547253,-0.024486402175466587,0.007429126684471826,-0.021440645970272322,-0.031482400379370355,0.006639993573087899,-0.027654402977424344,-0.06802065465626729,0.02010130852349146,0.017262739643922137,0.02778176338326901,0.0036283291041039607,-0.059981402389304814,-0.016700981453586557,-0.018259496977263073,-0.00498773187112479,-0.022992774901119672,-0.028128696070471377,0.024790679098893428,0.0065035794554322325,0.016486674664923047,-0.007632517525371939,0.02405186709095334,-0.04194026817478525,-0.051110124913862034,-0.05193131108068023,0.03426783874918611,-0.0493377219469422,-0.07056774073835864,0.018140832012581237,-0.040830814074750935,0.0314710931998325,-0.0009539216167240148,-0.011850760543995219,0.0021697766941740086,0.019178506725658486,-0.02297190268558715,-0.025968312644733062,-0.05257671532703801,0.029359938107296493,0.03950393496756984
-0.030316997148746735,-0.04852603142279279,-0.036389522231126355,0.006496112065766439,-0.036022272501242535,-0.03473334099053644,0.0073618409412091424,0.008312284859223973,-0.05100855460645571,-0.050602059292099516,-0.025064742460856076,0.03651356286778853,0.039457205649597545,-0.06373507039557764,0.011776460365349956,-0.010721254758505133,-0.044237670468559843,-0.02883978169959404,-0.013853271057870192,0.022910612263370825,0.023725897927549002,0.022008447428764788,-0.04636649546732721,0.015751565589755566,-0.009060789124859381,-0.008889593705660191,-0.07001888755879246,-0.012282937608682817,-0.07084741950718294,-0.028830969443675934,-0.05272100698582338,-0.050464355160661147,-0.017076643171274622,-0.01557702536592456,-0.021513518592176276,-0.02810526840257914,-0.027996462226937805,-0.024346875802527645,0.004749218189732346,-0.027441987591216844,-0.02974181374961213,-0.018991731384285157
0.006366942665281911,0.0151091191854499,0.00095827971684392,0.033034669815444714,-0.03136974877228118,-0.004704366482645697,0.035049954577348205,0.024829771719421814,-0.045693857246354254,-0.029708635178404802,0.0055697301821441775,0.055848728028960015,0.029979658537096637,-0.04600381299111931,0.027506102289295373,0.028324977320995752,0.014351747669244628,0.02847222329397821,0.03533706583929315,0.02281476113800006,0.06458854616754334,0.07414320606542006,0.028140703646968912,0.008218797995697424,0.027730609387470285,-0.0012569773579164652,-0.022469418908564368,0.0016908415600073467,-0.04184563881129482,-0.007838092311993743,-0.015936646696272733,-0.040360965948019814,0.03849735544251334,0.05579009994235294,0.05166540737408991,0.05563840219056934,-0.015783352965357274,0.005315279334625881,0.0038237302812034863,-0.009167532828243292,0.0019110619777359904,-0.008878630410981794
