,2-aminoadipate,3-phosphoglycerate,Alpha-glycerophosphate,4-pyridoxate,Aconitate,Adenine,Adipate,Alpha-ketoglutarate,AMP,Citrate,Isocitrate,CMP,Cystathionine,Cytidine,dCMP,DHAP/G3P,Erythrose-4-phosphate,F1P/F6P/G1P/G6P,hexoses (HILIC neg),Fumarate/Maleate/Alpha-ketoisovalerate,Glucuronate,Glutathione oxidized,Glutathione reduced,GMP,Guanosine,Hippurate,Hypoxanthine,Inosine,Kynurenine,Lactate,Lactose,Malate,NAD,NADP,Oxalate,Pantothenate,PEP,Ribose-5-P/Ribulose5-P,Sorbitol,Succinate/Methylmalonate,Sucrose,Thymine,UMP,UDP-galactose/UDP-glucose,Uracil,Urate,Uridine,Xanthine,Taurocholate,Glycodeoxycholate/Glycochenodeoxycholate,Taurodeoxycholate/Taurochenodeoxycholate,Phosphocreatine,3-methyladipate/Pimelate,6-phosphogluconate,Alpha-hydroxybutyrate,2-hydroxyglutarate,Inositol,Malondialdehyde,Glycine,Alanine,Serine,Threonine,Methionine,Aspartate,Glutamate,Asparagine,Glutamine,Histidine,Arginine,Lysine,Valine,Leucine,Isoleucine,Phenylalanine,Tyrosine,Tryptophan,Proline,Cis/Trans-hydroxyproline,Ornithine,Citrulline,Taurine,5-HIAA,Serotonin,GABA,Acetylglycine,Dimethylglycine,Homocysteine,SDMA/ADMA,NMMA,Allantoin,Anthranilic acid,Kynurenic acid,5-adenosylhomocysteine,Carnosine,N-carbamoyl-beta-alanine,Thiamine,Niacinamide,Betaine,Choline,Alpha-glycerophosphocholine,Acetylcholine,Creatine,Creatinine,Thyroxine,Trimethylamine-N-oxide,Hexoses (HILIC pos),Adenosine,Thymidine,Xanthosine,2-deoxyadenosine,2-deoxycytidine,cAMP,Cotinine,Pipecolic acid,Pyroglutamic acid,1-methylnicotinamide,Butyrobetaine,Putrescine,Methionine sulfoxide,Carnitine,Acetylcarnitine,Propionylcarnitine,Malonylcarnitine,Butyrylcarnitine/Isobutyrylcarnitine,Valerylcarnitine/Isovalerylcarnitine/2-methylbutyroylcarnitine,Hexanoylcarnitine,Heptanoylcarnitine,Lauroylcarnitine,Myristoylcarnitine,Palmitoylcarnitine,Stearoylcarnitine,Oleylcarnitine,Arachidonyl carnitine,Sarcosine,Beta-alanine,Anserine,C14:0 LPC,C16:1 LPC,C16:0 LPC,C18:2 LPC,C18:1 LPC,C18:0 LPC,C20:4 LPC,C20:3 LPC,C22:6 LPC,C16:0 LPE,C18:1 LPE,C18:0 LPE,C20:4 LPE,C22:6 LPE,C32:2 PC,C32:1 PC,C32:0 PC,C34:4 PC,C34:3 PC,C34:2 PC,C34:1 PC,C36:4 PC-A,C36:4 PC-B,C36:3 PC,C36:2 PC,C36:1 PC,C38:6 PC,C38:5 PC,C38:4 PC,C38:2 PC,C40:6 PC,C14:0 SM,C16:1 SM,C16:0 SM,C18:2 SM,C18:1 SM,C18:0 SM,C22:1 SM,C22:0 SM,C24:1 SM,C24:0 SM,C34:2 DAG,C34:1 DAG,C36:2 DAG,C36:1 DAG,C14:0 CE,C16:1 CE,C16:0 CE,C18:3 CE,C18:2 CE,C18:1 CE,C18:0 CE,C20:5 CE,C20:4 CE,C20:3 CE,C22:6 CE,C46:2 TAG,C46:1 TAG,C46:0 TAG,C48:3 TAG,C48:2 TAG,C48:1 TAG,C48:0 TAG,C50:3 TAG,C50:2 TAG,C50:1 TAG,C50:0 TAG,C52:5 TAG,C52:4 TAG,C52:3 TAG,C52:2 TAG,C52:1 TAG,C54:7 TAG,C54:6 TAG,C54:5 TAG,C54:4 TAG,C54:3 TAG,C54:2 TAG,C54:1 TAG,C56:8 TAG,C56:7 TAG,C56:6 TAG,C56:5 TAG,C56:4 TAG,C56:3 TAG,C56:2 TAG,C58:8 TAG,C58:7 TAG,C58:6 TAG,H3K4me0,H3K4me1,H3K4me2,H3K4ac1,H3K9me0K14ac0,H3K9me1K14ac0,H3K9me2K14ac0,H3K9me3K14ac0,H3K9ac1K14ac0,H3K9me0K14ac1,H3K9me1K14ac1,H3K9me2K14ac1,H3K9me3K14ac1,H3K9ac1K14ac1,H3K18ac0K23ac0,H3K18ac1K23ac0,H3K18ac0K23ac1,H3K18ac1K23ac1,H3K18ac0K23ub1,H3K27me0K36me0,H3K27me0K36me1,H3K27me0K36me2,H3K27me0K36me3,H3K27me1K36me0,H3K27me1K36me1,H3K27me1K36me2,H3K27me1K36me3,H3K27me2K36me0,H3K27me2K36me1,H3K27me2K36me2,H3K27me3K36me0,H3K27me3K36me1,H3K27ac1K36me0,H3K27ac1K36me1,H3K27ac1K36me2,H3K27ac1K36me3,H3.3K27me0K36me0,H3K56me0,H3K56me1,H3K79me0,H3K79me1,H3K79me2
2-aminoadipate,1.0,0.009741743018411641,-0.027004769466657048,-0.015531157943805397,0.11917191557228898,-0.03065784540686791,0.08301333042708944,0.10411665102656854,-0.16133189293317143,0.04227475841734011,0.09454930391479842,-0.1381712217561908,0.223738916418204,0.07369541001371116,-0.02693415882564198,0.011196817091553174,0.021510784665979707,-0.0246100691571056,0.09120425997227251,-0.024451733873636878,0.048848073056306195,-0.036489829967379636,-0.03907090249823831,-0.12098496392131818,0.18154699423691592,0.18085334016428029,-0.064512191333366,0.11803005698868585,0.14609948526579455,0.06168871334300082,0.12310988579662253,-0.006395575990983143,-0.03925885616923651,-0.049737806240395664,0.012512958876966924,0.03851755245655442,-0.01382839256527511,0.025320334341895966,0.15088733920917308,0.07561197688479342,0.0686652654479123,0.025207528504823412,-0.15530730854995686,-0.014517687996291473,0.004112472489763382,0.13068851926008304,-0.010077186386154718,0.13981217132247356,-0.013706544393094008,0.1836060546593258,-0.21161075695913303,0.033117105302002244,0.07101947331460808,0.01811509349983706,0.08161374649502676,0.04612307683043817,0.062094561640770714,0.09559852921204759,0.039890227782642625,0.08424424299110451,-0.10762487297097656,0.2355212588752347,0.11470079435349959,0.013483794461173575,0.11201292273123692,-0.1550470289771199,0.051280309558609405,0.22312412564222178,-0.019829188590614846,0.19985258386916155,0.21452415234309935,0.1099503872555694,0.08082812023323391,0.21622204106714873,0.18761711053718544,0.19059955986678628,-0.06008102602846638,-0.124112164034942,0.04071811132560158,0.11221274751648046,-0.056454721551913105,0.11609216988936011,0.19214858447829913,-0.17493236209858368,0.04964121189156079,0.08567953338030207,0.15844459879069875,0.13064521474308396,0.1497969284119933,0.10201792094711407,0.071087541707205,0.12015316521322499,-0.08053657979631805,0.11340165424322732,0.20936555450660346,0.054030431698511586,0.043625647882742494,-0.016177976843469763,-0.10174510578492654,-0.040911391960371184,-0.029490780732806282,-0.09590644402812847,0.08765865769167677,0.14012956561888718,0.016411844588151602,0.05116369208774605,0.0010434149049999238,0.16093910257665717,0.037791373590915445,0.05047895184833134,0.12768803598067838,-0.01927484865958356,-0.06313921065799027,0.36035445010071765,0.05945591231993733,0.176536759432296,0.006337674787831366,-0.04488998719297401,0.04193139421827026,-0.01780972873636492,-0.019093611538448556,0.1286988380314451,-0.06698116798778955,0.022683970020059226,0.012211739374643066,-0.17944036499830532,-0.02245565032420671,-0.05179196176796955,-0.10653741483685486,-0.11479126382711088,-0.06957510345342413,-0.05085311482249885,-0.03722469692827083,0.099057479079448,-0.027343449814800164,0.14173015101959055,-0.05321257190822156,0.034029379749571036,0.00384935208299141,0.0117069660316425,0.02971312360262722,0.010208948034348266,0.04888741013532775,-0.043918995616403805,0.12049840370919929,-0.010407003123230046,0.03955198656228638,-0.0778846382470732,-0.036511417303259255,0.009366349155963844,-0.08945954956496568,-0.13638093911171653,0.02344376549560528,-0.027010910564369352,0.010327463620921032,-0.10367865376135109,-0.10144620657431128,-0.03374827727991387,-0.00873906702472743,-0.007280786619743952,-0.11213470643776394,-0.09660694225023772,0.012708467798226162,0.01896984221016704,-0.00887735772767152,-0.04893620595824303,-0.002301351670378087,-0.08970917185954826,-0.03669949652043291,-0.13204158457598375,0.028864936879502708,-0.005851069342120667,0.026003345316679274,-0.04827444226936336,-0.08530541387446212,0.006365160552143524,-0.044201484792617145,-0.09040371436270338,-0.10058089179944138,-0.060288919615512165,-0.14932130763518983,0.07857946448923928,0.1127582830050639,0.0917852575008311,0.12175761045039792,0.12781733325507974,0.0899056088769842,0.03717965370687851,0.13173809623140734,0.12405770827129164,0.15475316173435752,0.13029893918582203,-0.15513504998478525,-0.207318244398631,-0.15661688130448628,-0.16005678730335476,-0.2426093828238579,-0.21265767576028735,-0.17478909844179877,-0.2066241345603949,-0.23208062501666316,-0.19396339600566648,-0.15953666817695325,-0.14209312227617726,-0.1284190320496825,-0.20998075656148935,-0.20542651694536773,-0.19093794284178314,-0.0984170465747131,-0.11392436916822445,-0.09435429799475747,-0.13397746230582436,-0.19544728155893618,-0.21194609348541898,-0.16230062501740988,-0.030493144318680963,-0.049074895810535916,-0.04718344698451548,-0.05279330257923714,-0.11825326503546574,-0.1608530601400433,-0.1946417479378995,-0.04289225128800906,-0.05006056162164049,-0.06285645570478143,0.01057970886037784,-0.0021257326882899857,-0.04119337857641152,-0.013647997245459712,0.05092332411548106,0.008835506676204644,-0.004897430326168107,-0.026113350109523734,0.11530413339057893,0.008429170491233692,-0.015076697579731763,-0.01574322193489893,-0.08817515795482431,0.07659925980098957,-0.014575980955547565,-0.008393018317853676,0.026148634593900353,0.004068771470790058,0.07283082763488581,0.06545159711348547,0.10641125511029843,0.10006255960026497,0.06310295455888207,0.016540998989601995,0.06109271722891609,0.048129734225293784,0.01652449377065407,-0.0536719203638974,-0.04388620265391038,0.007491999671582064,0.033471411015884966,-0.005939860516253553,0.005170698574555114,0.07212515998676679,0.10213331718427261,0.040593714970034285,-0.04733395131217922,-0.015090300065203994,0.03849637076363528,0.02600360396754287,0.021895033149677917,0.009091890241570585
3-phosphoglycerate,0.009741743018411641,1.0,0.005107996161040721,-0.26669122156048153,0.38503732369202925,-0.05494109508680628,-0.2567669871205779,0.4089224661080887,-0.12334465010874085,0.3574616822337459,0.35444237081072033,-0.10457164763601103,0.05257098834617913,-0.2698051976500777,-0.13159145076383483,0.5450099681128047,0.35385954786344576,0.4085556339623906,0.07181527740824528,0.27270195626125016,0.10412024046034841,0.37103816854361904,0.3909093039829616,0.025662695164772143,-0.051074734894622074,0.006413076116618843,-0.31142070155232904,-0.21636946317723735,-0.055675800145025045,0.2680553043705692,0.1380356637914778,0.3011808260245434,0.36725164198954097,0.44090780315634487,-0.28217134453073717,-0.04950961352700669,0.7419974502587137,0.5645823959513794,0.12767459620932897,-0.008999016370664924,-0.020090874915777063,-0.1282500204349378,-0.10325895354433445,0.38049136881008677,0.0652290419140044,0.10101990818324542,-0.17196943035985804,0.17124129712806813,0.11192559595407339,0.01164802349897683,0.10646723381216536,0.27534839749130946,-0.22501654790926437,0.21685111773328228,-0.23165136478197138,0.0757525264534589,0.10119877516539476,0.18426124285709267,0.030150741847532962,0.2249059303232888,-0.12596198802216432,-0.008218362452589677,0.09153199398852142,0.05615894352253302,0.035846058137178956,0.08490571953844021,-0.06915630860297076,0.05345490572334003,0.02519366526301564,0.02827230555680529,4.700618014937269e-05,0.08755158811585179,0.09861749613499839,0.06109116670851501,0.1035059685627895,0.031000726743008952,0.18375439577198238,0.04746039534176778,-0.11802945556300018,0.041484925244737555,0.09013510484838157,-0.17091203860779786,-0.12343415425580825,0.06155593100082013,-0.15459239189838636,0.08502446455398023,0.2964542945824911,0.12305549403450614,0.18622634956068687,0.07047117630038316,0.02394869525094526,0.1604834313573237,0.10692214243368493,0.09233633559723858,0.13734260766730763,0.12363123330631788,-0.02514437724997676,-0.015904995373164692,-0.3182771282837498,0.06951698405495202,0.0021249946145879923,0.2422534730151017,0.2074136438845399,0.02341084595882641,-0.23710420727972237,-0.049025172482323714,0.02331270675750366,-0.030116251000525104,0.11996511485509549,0.19611374356256642,-0.08289239843079797,0.057233288865275914,-0.1834710207871686,-0.1008987355458066,0.13702472256910178,0.1450880893681232,0.17031180248583083,0.13363464116649282,0.11817915630276905,0.1543550523372918,0.13577364921816304,0.14217251776494544,0.11213848795608355,0.07972590383980542,0.06633670807523034,-0.0552515091148723,-0.2351236363281933,-0.18877464155158466,-0.21556811404347676,-0.2841679343560793,-0.312330703514338,-0.2585687259372222,-0.21005742392227392,0.17399723642617304,0.27336076497348594,0.044266271824215386,-0.1252500717229384,-0.10556414830599054,-0.08913580903264244,-0.14969774972694871,0.030649443505866864,-0.2504395311315923,-0.03241512682640198,-0.2813541251902955,0.002155097104296825,-0.0018498322083629888,0.028735695773345563,0.06921753593778955,-0.08294607074869355,-0.22003288296204387,0.1921318982090634,0.092453329375884,-0.1490988228359133,-0.03258405559609986,0.08138779249236985,0.1862239133953214,-0.07897326116885199,-0.2075788290670937,-0.2820412395019751,-0.10833873250471553,0.14850934355446063,-0.08000911717273652,-0.3099236902596413,-0.32776848243345535,-0.2528002217200649,0.1283991139615766,-0.3173931671508169,0.14226969973498213,0.187934734136292,-0.05837513376742624,-0.16786096224026403,-0.09936326821877446,-0.12450657327177339,-0.08659374087760666,0.16979482212278882,0.022807390631795998,0.09035855658822008,-0.028278643482709823,0.15858771139986538,0.08620939433509367,0.04110422437636596,0.09116110284949107,0.1842750096593707,0.17746529100520006,0.14455113209041023,0.17151903972860766,0.19306241842473756,0.1311908609702083,0.12971060256219005,0.17572003335167052,0.13854046655710725,0.12705188748164017,-0.055282219289681356,-0.06688767530206896,-0.08904096744158631,-0.012717657053526446,-0.0025197051248649124,-0.024295533678408265,-0.015891091779024556,-0.028772059963124555,0.01848984505576749,-0.013796900098836547,-0.03962958205744471,-0.26704927304855747,-0.19445442534696422,6.187425352376951e-05,-0.022739776150470854,-0.05535706709148839,-0.26836788718361404,-0.2833041880350993,-0.30667629407909314,-0.25346601439618754,-0.024213206654599334,-0.05631117712562809,-0.07924570748704932,-0.24294566158360317,-0.33645614424202697,-0.3798410665350602,-0.35141541999421605,-0.26509733074678726,-0.05795358286910202,-0.047309592004203836,-0.36366716510167885,-0.3702961812032869,-0.373287124405844,-0.0015811654692138484,-0.019890222409867268,-0.07145925601434414,-0.08401754247017691,-0.017794825550670888,-0.053067902200615,-0.06487460053389535,0.09079799567796779,0.03409062225278605,-0.03603496060038301,-0.07446555266026951,-0.0705387225342463,-0.012573215204769598,0.018480233241026333,-0.015484677762547276,0.052707486925805666,-0.07910746065343471,0.016749526870307348,-0.029572568274196687,0.08650965255056446,-0.000558755348120012,-0.04903735150833766,0.0430760427387467,0.08936014588373245,0.012633007352773222,-0.014806696022845229,0.07344619974282075,0.05885736039201961,0.025798454233691284,-0.04117848699777371,-0.041017167999127455,-0.06135105326737855,0.07890028558777247,0.09340419884407655,0.09014992928415728,0.026672519461363835,0.027274743138812903,-0.053513503316877764,-0.011798804802610667,-0.041461241066900315,-0.02851845115606883,-0.009319413243138144
Alpha-glycerophosphate,-0.027004769466657048,0.005107996161040721,1.0,-0.040587538881348716,0.16867669212035982,0.15867681327317282,-0.11008699032158704,0.13376202174975887,0.45551746230579365,0.15774706797818497,0.21938049593309633,0.41743949105705275,0.1378038841019499,0.2591183627156274,0.19013991340354358,0.03879419137257736,0.0420591415241422,0.06036334766337822,-0.37704951797322456,0.2053624954778986,-0.042527939967136136,0.05659392005953409,0.1296253725250125,0.42568463659327066,-0.020021326711779783,-0.23038905899805978,0.04377771967399513,-0.03875782511959897,-0.045152406710528704,0.06957681805982058,-0.22349159758932333,0.2490188866505853,0.2716138873807739,0.02009776375440488,0.053586235852652105,0.15809624053696755,0.07506951102405389,0.034524663072160684,-0.16587232750148473,-0.07717353459432287,-0.14110137901121506,-0.11445894767950063,0.4391531371709369,0.32546873230590934,-0.2634786875514759,-0.11004627141829673,0.12598085457075947,-0.2596376863474241,-0.12811783216974104,-0.2743312188440658,-0.05999166433581242,-0.15652420035142334,-0.07434599242862254,-0.1360939275461881,0.008575354714593933,0.2825092135414126,0.08988595530186243,0.13622728708788337,0.05308023991275825,0.017057038544702644,-0.2909796883038236,-0.20059567829379665,-0.29174289939566034,-0.10444556650950984,0.24229710897358034,0.10595534004796477,-0.24754251511753814,-0.29375045710765635,-0.2485484849121277,-0.3628576230480008,-0.29185783828376877,-0.28639468851011296,-0.23024047165782868,-0.28585037015786297,-0.2510871966555584,-0.2472946939915053,0.24272725968044973,0.2099577764974931,-0.0967973182374948,-0.09465530053060692,0.3073290086918517,-0.06669816153691206,-0.01599026175680311,-0.012210859317747859,0.02604233693469663,-0.2033966479635972,-0.0009642134432946654,-0.12624884438240938,-0.13698131917955944,-0.21704247439155877,-0.19213306720079518,-0.2911086824034211,0.32599056738701604,-0.2897156408356505,0.006756661712989731,-0.26230441266374005,-0.15046973192929414,-0.12533432840378816,-0.1130649171003675,0.07051013441453728,0.025857838671363462,-0.04009154582271098,-0.2587164783454168,-0.30811741271846677,-0.04610843937689619,-0.3760934532445331,-0.0831972015079783,-0.11271332116803157,-0.14586997623571465,-0.0198282322917494,0.05175067682986057,0.09271717520261172,-0.034781230897014376,0.12712343241578633,-0.2671232568665814,-0.21994296623496437,0.18015554520799756,0.018239279944646223,-0.28896180022789947,0.0015354452564297924,0.17784068076506873,0.08710937360791757,0.16744045579713757,0.17706189643545814,0.0765223763156876,0.07520107258057109,0.10897198444250995,0.022008150709732107,0.011377614573011362,0.006965093052314127,-0.029310707182112934,-0.06129999839690777,0.09036580560741307,0.07116699878923431,0.20199942277769206,-0.2737077943268084,0.026171820728227317,-0.08274608049366,-0.15229312960864252,-0.1425624772645901,-0.1903047837316493,-0.16713929382623963,-0.16722680330908898,-0.1467567883632891,-0.33730213364958855,0.17205589170641317,0.17228845195747486,0.11069641091984142,0.020629889143496914,0.040416674992046514,0.04807370529271176,0.11472391032488248,0.12704957129457242,0.1257867786913473,0.0768508514842251,0.09273066794624586,0.07260952132314573,0.02743154422020374,0.06864210541565714,0.10685986915391382,0.11146563288313263,0.06867776054104778,0.06556569382421856,0.043827538016310855,0.04998541859638166,0.12191057743158021,0.025724231364831967,-0.052548948565090625,-0.05121604770103571,0.03489864048871207,0.10365393937279545,0.06018658189084831,0.08123022686690033,0.15941501781747783,0.10987839124479709,0.05711298377017459,0.015448120709438665,0.038824286591065356,0.17098207409534072,0.09012315605614275,0.14081414213619836,-0.09760779472407184,-0.3267828854429788,-0.3133807784479581,-0.3442409082883442,-0.37016711558135673,-0.2785454082339511,-0.14150380799816725,-0.376680805547031,-0.38491355249271586,-0.30694929507676766,-0.2726450305278054,0.11564153067431727,0.19784917005961167,0.17175602164221354,0.0407856741655331,0.12949056410660523,0.18348275572785472,0.16235446898179598,0.09492464755823006,0.14655024086979318,0.18123738642046486,0.17915731506633165,0.12764651722869869,0.09235467859885936,0.09585013530864545,0.16217449795138325,0.17203839550753847,0.08289545330481334,0.057529056565018714,0.11039027823960613,0.09874238099201732,0.10390565260176014,0.1803221035238395,0.18930736214121835,0.07407862838258492,0.09524473154602303,0.05447763646366577,0.09047944556467402,0.1294396100099612,0.1383276579927571,0.19592120417186373,0.08762474394612768,0.08206764921134711,0.08467524154026808,-0.0024531587526654044,-0.0454343729191863,0.08709684907076769,0.12492126689842678,-0.04679462881516987,-0.09067031513050919,-0.04087715834200786,-0.059713578611187645,0.0024683217376542266,0.09368973114677409,0.10596411649471821,0.12598699973359642,0.07230738688032809,0.06592977777128313,-0.05299337592410294,0.014427336304481765,0.11849870547447927,0.09310518557833602,-0.05973055099521251,0.02610722331808098,0.0009150049035814431,0.11072621438237547,0.031081878859057336,0.023000743142503225,-0.033702662098828724,-0.0009213068688767126,-0.05052892636805459,0.029055137642611577,-0.04723914621006559,-0.05214094712470441,0.06163643979608405,0.02549580700337225,0.0933949957288136,0.051769355163272336,0.05086130433357989,0.10843714444123768,-0.12637586177323318,-0.050834431561577964,0.08133455135136693,-0.069508567875402,-0.05464069338893814,-0.010630711491055548
4-pyridoxate,-0.015531157943805397,-0.26669122156048153,-0.040587538881348716,1.0,-0.26689129651347676,0.06920429189177031,0.2952973495278999,-0.19060162059591063,0.045089213231387225,-0.2280181224056192,-0.2153909120017063,-0.0033565066747524254,-0.035134742154011946,0.07499198304669408,0.11810162405632878,-0.06894926827119706,-0.09752502757173279,-0.19758991272957985,-0.00875463734027909,-0.17913510640410624,0.09934551185263339,-0.20684028784505634,-0.1747088891748137,0.002548418257529083,0.09121626179360391,0.09904612089460003,0.2182879754847587,0.23652494107583819,-0.030833472959465303,0.002699898337875204,-0.02841661759383075,-0.2377937561713487,-0.13068805324686122,-0.16350705742978602,0.40280357528673344,0.12436699476612346,-0.16263307780742095,-0.17857664727899994,-0.050272276044051274,-0.04757801728763372,0.08468529502022348,0.26752689769988597,0.050933168153884024,-0.25553841779600456,-0.03949646720737046,-0.04340004215541531,-0.00045773259197037883,-0.12293479581525882,-0.009250334316141563,0.14194131810189314,0.01552534836359722,-0.19837369243492706,0.30813187977961354,0.05787191046284377,0.2927711143773545,-0.037648131248761166,-0.024478050197689522,0.09215910775388214,-0.048643849181055215,-0.19189817814871382,0.09557483431158065,-0.01120046565458587,-0.14069579886625447,-0.17797274236649352,-0.03885082048400346,-0.13425765057747752,0.015034637863105896,-0.15094788586328498,-0.04732456008406271,-0.037176262146012405,0.011778391281984981,-0.1692852601023549,-0.17857938938366835,-0.11174020660042155,-0.17127618571748343,-0.09593535088624111,-0.1438890751492681,-0.0314501029031255,-0.019240079053913374,-0.051845638119044496,-0.09549949460602553,0.16192807606965529,0.1269162621440191,0.03848417228443048,0.2656985908997569,-0.08302933042045213,-0.12800096075012818,-0.16645359669706766,-0.18581168763090744,-0.07545103074078513,0.018612648762027218,-0.23979306262743313,-0.03185236607610099,-0.11104417865682231,-0.055542566849912066,-0.12742628915046947,-0.06299444724252165,-0.0841452243367693,0.2073667094410914,-0.048109853416557664,-0.04628836993521869,-0.23753766427700201,-0.17244836814880898,0.000922696313904,0.35677431320336866,0.16279820256719793,0.28332884648711537,-0.015546722977142184,0.0012193681606650932,-0.011607752980689752,-0.03161859552741261,0.04137029231971724,0.4242495735228326,0.030230353136283413,-0.1370750660603983,-0.07003510601924223,-0.2220346007940294,-0.04220732418423644,-0.1335412260260881,-0.17824161112114806,-0.20948934344261796,-0.20131504576749035,-0.24503500928531352,-0.07645598273443784,-0.0742863758504737,0.030129172098340453,0.18409592202317113,0.12432982541024157,0.12249510128798097,0.1524947403934204,0.18096139359345803,0.13381958591768156,0.27919961918952724,-0.05931281207257171,-0.193554216590162,-0.03210384520465282,0.16842447325170845,-0.027247785487222134,0.01687036451202929,0.2104453744284024,-0.10831791050582004,0.1613187788666988,-0.07011518616570177,0.18434800636445822,0.025377306455561115,-0.0018105911919517935,-0.011978408044656575,-0.09677991208823469,0.012978644404634376,0.11566139900658166,-0.21472595240835066,-0.11949014950102999,0.09561482173295793,-0.036793937392627186,-0.12341800867454446,-0.1823741373237382,0.10388885888409251,0.2067257699277847,0.24581374078884863,0.1324729301374968,-0.10581605483979273,0.06681622917237828,0.25662579057449086,0.27433523280311,0.21917257042223048,-0.12545003204197674,0.27073872761408063,-0.07405617608900626,-0.13198139628733108,0.08266340431434496,0.09955402403287042,0.08011831354015159,0.0797891643418388,0.1096012668622553,-0.12307962962308493,-0.05965282848760003,-0.00040024253260841514,0.05776537985407405,-0.12299052480630346,-0.04586412224704892,-0.018179624907455394,-0.04161518463524742,-0.1412393171929396,-0.1268872924608043,-0.09488549434442506,-0.10626775343068626,-0.187546061184522,-0.11342999289365176,-0.05940025273879173,-0.10125141076385719,-0.06804225040309125,-0.06560817111701123,0.02513965573123594,-0.013964401155538788,0.041311852259024645,-0.04577826884400213,-0.09020453846489708,-0.06986024146573318,-0.03073521275807387,-0.05080314280083491,-0.09875041153537986,-0.0386072360137869,0.005214838384468138,0.16437644701907844,0.07600751920926109,-0.056899584066740824,-0.06272861290290804,0.0385150668416737,0.16582790103795414,0.19222799357289042,0.13864910077878295,0.12563444921148706,-0.047767064500565386,0.00765410171459068,0.028566609452348547,0.1580173627548032,0.2286523562829253,0.23902117387867208,0.2043153903219864,0.14942590584996765,0.0064690475310242475,0.020432650350178553,0.22205680152354404,0.21040889749347977,0.2532141603290682,-0.03742499917633833,0.042511208349840277,0.057534184927169475,0.05047556570005352,-0.044777785214544064,-0.06486660145155031,0.0010366491205641905,-0.042039591277837136,-0.04788891947400402,0.013348839290885936,0.022194793219906698,0.06190972821785756,0.030272441294501306,0.002926147423294868,-0.028086723322626853,-0.034406154652293366,0.07573608509312459,-0.008330659851369904,0.015069169415733729,-0.010167308954998023,0.03312127702157471,0.028291355329974757,-0.0128612754354367,-0.0029870362991937247,0.0470558499794841,-0.020066623487140278,-0.05206086497384025,0.022173615268975662,0.001739785076439004,0.0013409387611745332,-0.005881289526394328,-0.01576037070691261,-0.017765572795886076,-0.020869991811713815,-0.0038741633963800086,0.007819291173866616,0.004126823307834269,-0.003100347914881825,0.010449979183631133,0.04961490887439416,0.011765141673079139,0.04242608670273421
