H3K4ac0,H3K4me1,H3K4me2,H3K4me3,H3K9ac0K14ac0,H3K9me1K14ac0,H3K9me2K14ac0,H3K9me3K14ac0,H3K9ac1K14un,H3K9unK14ac1,H3K9me1K14ac1,H3K9me2K14ac1,H3K9me3K14ac1,H3K9ac1K14ac1,H3K18ac0K23ac0,H3K18me1K23ac0,H3K18ac0K23me1,H3K18ac1K23un,H3K18unK23ac1,H3K18ac1K23ac1,H3K27ac0K36ac0,H3K27me1K36ac0,H3K27me2K36ac0,H3K27me3K36ac0,H3K27ac0K36me1,H3K27ac0K36me2,H3K27ac1K36un,H3K27me1K36me1,H3K27me1K36me2,H3K27me1K36me3,H3K27me2K36me1,H3K27me2K36me2,H3K27me3K36me1,H3K27me3K36me2,H3K79ac0,H3K79me1,H3K79me2
0.35989209929793026,-0.47385668313145524,0.48943204658593675,0.5283712334924362,0.2009256147710714,-0.33828194192793565,-0.1904000759378588,-0.22708710804416637,0.34193204251985204,0.1812187281290494,-0.18098196416421763,0.30827126389503,0.07523866489077743,0.24289197258291206,-0.10661716229641185,-0.40990946606041767,-0.03150165823111558,0.4227493963526364,0.03271294440984634,0.023479810819477673,-0.03223094513308548,-0.05196301013346394,0.3303281502735914,0.3019344786077864,-0.5180640127690804,-0.42990695000302964,-0.14436707223476164,-0.2581641848132289,-0.10306410668504855,-0.028647593893565207,0.08317707652929425,0.30516251333893957,0.09280611775443719,0.1029047651452191,-0.23643037604876602,0.30829250215624987,-0.26393656029458723
0.19304793094000788,-0.3384619262789015,0.5463531786747333,0.5910623254227344,-0.08865552249096648,-0.3935708761984759,-0.079756262937099,0.0008308734881999574,0.5072771324544052,-0.0062896138950038925,-0.02115701245547563,0.2588240337819331,0.2866669168506624,0.30837806833877607,-0.08960559158616126,-0.14584592894733717,0.08376914436323665,0.24720742616151445,0.06940944143473629,-0.1069744393021357,-0.13229552143561893,-0.02667626627319163,0.03984091751591936,0.14387280345181142,-0.21272862688302027,-0.21946812604355892,-0.28166005219529777,-0.096947977212923,-0.014731441274308017,0.0035175074908163095,0.07534416436813036,0.4557787615274247,0.09198927964345935,0.27658949539724276,-0.2969668401290929,0.31910626939715725,-0.07818238049209972
0.2585909718396183,-0.40925663131885137,0.5843979856023639,0.6275109337673836,-0.1735043191496182,-0.32162949490001297,-0.14934152930018463,-0.12500557943077395,0.36439212324502096,-0.03100194529392696,0.1573969771279534,0.4398425364902883,0.3113206383623837,0.4313415597882228,-0.17723877619818013,-0.012865005474894955,-0.04261217662695315,0.3395547565342968,0.16769531592216372,-0.17641950143834187,-0.18610066303303316,0.05719563588622506,-0.2555740073210241,0.03606182304056566,-0.18880243364520058,-0.1722905065295019,-0.3677058591470278,0.20377047968123346,0.21995016076488294,0.04366869829702929,0.12168069674729123,0.3966451082645901,0.020447372987700378,0.14319786647944738,-0.4388332533840984,0.42636813627482767,0.05079680730767814
0.2627775344771234,-0.376773789151638,0.46698910949606076,0.4811447019909673,-0.04678916879595421,-0.286852011851487,-0.07967336701681886,-0.21764800098219214,0.32402484209099774,0.049687325206897795,0.11160881752365757,0.3477961574771942,0.20810623729284042,0.3464126022539991,-0.25269552234642667,-0.08975405280297322,-0.12988404117825827,0.2256945523723041,0.2815686391980958,-0.14948750589414833,-0.09460265364493607,0.0339749856840112,-0.21936960483498222,0.12079443296114054,-0.17203149277703098,-0.13120647912992459,-0.39263741169616956,0.16762683125578612,0.2394056552402074,-0.05068676265387971,0.005063676323436378,0.3139709145941525,-0.04755231824859171,0.006596117564234771,-0.3985373313554894,0.37868475046510375,0.07785895854769911
0.05239569139580435,-0.013368598061142233,-0.10443268974158373,-0.15921441069978892,0.07221110000835294,0.17180613670769193,0.05069684319164076,0.020761304620388533,0.0842237089759973,-0.08259537807461116,0.01437290624410322,-0.17296088780190244,-0.05768912433788213,-0.16326315801068714,-0.2541075557134705,-0.050350788411052116,-0.10897825567094492,-0.292704647848844,0.37131894776669544,-0.021476353645868213,-0.4189918429098137,-0.33024468136703666,-0.17594399273705355,0.12946103034204204,0.11666000594401725,0.20286177796072807,-0.34900489987863387,0.15506989294041035,0.26500523339317805,-0.09470425925368495,0.34848712266032883,0.029409130564612106,0.028400996965383788,-0.13983945128516942,-0.2718670855413002,0.10993136427699547,0.5999934786734564
-0.6800729818064268,0.6566341450067351,-0.08958499399881825,-0.21570985214266825,0.35512060014175545,0.8093633357011868,-0.4714945792319117,-0.08719787150487089,0.01364562119755153,-0.00868538072170429,0.10242003975527311,-0.32286997161434483,-0.2514753001658647,-0.20779962513595146,-0.37015207635504194,-0.19239833882197166,-0.26345722144906464,-0.14613155760630517,0.2662779992361326,0.9188042714506292,0.04754947301008232,0.009711292774562211,0.4301913056968549,0.035316526619542155,-0.11619807162897121,0.004185210533554161,-0.02971629632060021,-0.27697370064312343,-0.18322899891541744,0.041663754219615254,0.016229103808160072,-0.3253191212460223,-0.1780088470547048,-0.24433263684181952,0.26282804315375347,-0.27817919996462853,0.046512705228709234
0.06484485814019399,-0.1857942951473629,0.4319118014731124,0.4458008909146135,-0.13666781525262023,-0.19938443142766968,-0.0005198685726188885,-0.01610325004533927,0.6278117040244102,-0.12183002973929305,0.04368278811276646,0.1835949217545092,0.28569466331986826,0.22573041453262038,-0.3335152701445919,-0.289081026865223,-0.07047052400118896,0.1110132925678662,0.3606970987506797,0.034095653605818864,-0.2657202361482301,-0.2063090539145978,-0.17203933977550181,0.22772406275380722,-0.022543215931395907,0.0838824988643421,-0.3289530275497933,-0.10127877076246865,0.3243217559073744,0.05103762857350929,0.009217744173438907,0.3615815240675688,0.012999470065239467,0.06461828862683246,-0.45050661383129587,0.4188103292591457,0.12029084397999532
-0.029384799043436865,-0.09240170420471507,0.4119321055277135,0.40554246284358353,0.12594772762557999,-0.08238252921986315,-0.2536219040498532,-0.22294070541381056,0.5340864986774932,0.13473582409892657,0.19852323528759744,0.11624444220197042,0.1579575675173593,0.28200757554568184,-0.528976292741203,-0.27487111670189074,-0.23847464310334943,0.2189485965084318,0.5128946773258193,0.27566992868979917,-0.06921955572772162,-0.10273422079219029,-0.02952372342456497,0.2219670800599926,-0.016562377567355013,0.07900097651804584,-0.3359121660988122,-0.13061273842301677,0.1893236677293772,-0.09850346185513983,-0.12162144295634968,0.18760866743864352,-0.11810837470992344,-0.07932108416132301,-0.3043505879082724,0.3056338111852161,-0.004027627773252795
0.15033175537385737,-0.28819296619134394,0.4926230914988829,0.595116940745993,-0.2626232029632447,-0.3177062845898436,-0.3782289494249542,-0.30250479366436567,-0.08197544097606485,0.07046458824228644,0.3625290914936137,0.787942664787219,0.3011835025379021,0.7583878808866119,-0.15851762299965574,-0.05987950222490736,-0.16304738737624186,0.8840017138141129,-0.008730878359022956,-0.014788431333542384,0.09794030585618543,0.18080306843038618,-0.3179428110008871,-0.1672904425447,-0.13597105076337496,-0.0650756433335418,0.22367630978792835,0.10682939043958174,0.363246146536646,0.2399297529312742,-0.07252594973432057,0.11901669872599338,-0.09467849445546003,-0.09908315716108299,-0.3721778773877335,0.5101202573768441,-0.5074253248525883
0.16328710504004917,-0.18507824928126948,0.1073929631590395,0.17027728569486328,0.0892363712107727,-0.21257150169056396,0.2112798786529353,-0.1640900614437239,0.6896486097287842,0.1241778615387534,-0.008365456966190229,-0.005939289156129023,-0.08875375900477595,0.07193473509939989,-0.342682453017914,-0.33808287714733043,-0.3171347377492603,0.2030333573197589,0.3900496849348376,-0.0712133354983376,-0.1353235273599194,-0.20385545730637808,-0.1756018558462571,-0.0012523537004152689,0.19530048172409448,0.27349612541159446,-0.12503711844680418,0.015469641835260966,0.4028337805410255,-0.19283355917813969,-0.032570748236931873,0.19175851752255324,-0.14158805240563888,-0.08862367865189603,-0.2974053528175696,0.18977481942386445,0.4018021309627309
0.26636556763697605,-0.25588566263877677,0.05570170722510992,0.008427471322749373,-0.17766166875862074,-0.22748727138295816,-0.040452988227761284,-0.2435109916011464,-0.030799972037167025,0.07153341522110958,0.33281301555865145,0.37042082989215946,0.24512630075592173,-0.07896957918418279,-0.20649388887696782,0.42207925650908407,-0.08309864932580813,0.039079966324358104,0.22150165370359712,-0.00916529650413795,0.40156900707365695,0.27145305097425065,-0.03257746419129712,-0.45133802917843047,0.41482607080567685,0.35111350037664624,0.5539079426341662,0.11872860268544874,0.014213219854973173,-0.3716470455827285,-0.2839172635273573,-0.37989946914508965,-0.3797372382667235,-0.35623132892803727,0.34779064050464337,-0.20970011618973214,-0.5114002450120354
0.1430266406388508,-0.21007222909629494,0.2586420004151943,0.31542265542293013,0.06997384783871714,-0.13391335191534912,-0.1811518123714025,-0.27438932398381916,0.45255208892888643,0.23879673542176175,0.2875414849883209,0.17225444856427496,0.03696039237115081,0.291966215559791,-0.20326533071771535,0.17650532555287238,-0.18489684672736958,0.31797911592901895,0.16218246962321692,0.009495802961806165,0.1924578679533554,0.23599087790401696,0.0546283776670042,-0.054481627900577576,-0.024892029579338535,-0.12312617910480589,-0.17655296612799426,0.1320428145752876,-0.10435497263973267,-0.3013144942044359,-0.21318208633648233,0.15833366924863826,-0.18179701070631596,0.08310481959023706,0.10185720594118487,-0.035503980195912783,-0.24431637265638523
-0.32972190508044485,0.23395156059544522,0.24923138040027934,0.17945292577563648,0.12952963670348489,0.045884910084866594,-0.5697946643090622,-0.46375911057367974,-0.176947679316645,0.369967724075528,0.7258126370668453,0.23977101191679662,0.17721491064268668,0.3999281428114979,-0.6365844050916353,0.3831160169658214,-0.5085082466886495,0.19619540259190624,0.6224809886220127,0.34002685050550197,0.46739041038912754,0.4463525398967888,-0.39930998053746064,-0.3723265258489235,0.4043869174352929,0.3103030049395491,-0.33366520741961775,0.4004884804582124,0.1142704385239593,-0.27289700255689575,-0.3736365252570401,-0.3338164498961116,-0.4588992113601392,-0.3858383050883366,-0.01765865429705942,0.03942072912003279,-0.08111247121659187
0.25711156338171753,-0.280967594500379,0.14259325873266993,0.2051135685175228,0.2231005016589379,-0.14451327943855835,-0.3005878554821144,-0.44639620493894583,0.0391523959535835,0.5202783101536673,0.5545955959580863,0.1025430117737258,-0.06698677126626962,0.3603516938653589,-0.3136907739426442,0.45096783867095896,-0.3243547079685244,0.3627692913861022,0.31553270733754973,-0.15282175801675427,0.25826546491991503,0.37004136279534994,-0.3231243835339364,-0.19428130242556008,0.2074839411678459,0.047229445527251786,-0.3279844444316651,0.5578116614481712,-0.0015742640123336952,-0.4086359668512224,-0.2601380825721513,-0.0845334834462024,-0.24767526270487317,-0.08104023736160641,0.05087137344090112,-0.05377295700382835,0.013664306702846244
-0.028565369105588427,-0.10961713509384782,0.48590121974871336,0.4128058343412166,-0.02239077347402262,-0.00824406765399245,-0.2938708482745995,-0.3211401243962687,0.07223841877458807,0.03492330404259958,0.32403923515507094,0.348046238666419,0.26270988493118386,0.3343206063560946,-0.5116820464892152,-0.057824899585222855,-0.24900090569422786,0.13699606591728294,0.5209407297043346,0.21188990071257166,0.06545972798182162,0.16229426232603653,-0.3473997833223422,0.05663385168795059,-0.03744943135076518,0.07451160364023618,-0.3077520283605057,0.18110440984773452,0.3564817857610181,0.045756623157672725,-0.22762054635702905,0.0012993906715021678,-0.22504327537984656,-0.29073105082496625,-0.35541188811543095,0.35648282002288395,-0.003215635823098939
0.07714335862496936,-0.0500801344246283,-0.06103512530484657,-0.09595639062928425,0.08341131751956093,-0.017879638577329632,0.042945069516128524,0.15845753141491853,-0.11796421034129242,-0.12453030315258512,-0.3204471826612926,-0.045204925147155524,-0.08028483231831454,-0.16272841761588497,0.17613317304070428,-0.08954526141737254,0.04656732544733196,-0.2336933996663073,-0.10180691025281352,-0.19741089783804258,-0.3967841734875742,-0.2756356641921299,0.16303557697758425,0.058133730066507336,-0.27389031515661943,-0.2769813811657682,-0.4136379783057564,0.051363531497539826,-0.11155559186404324,-0.01867084325966296,0.7246416224841015,0.22480601127002436,0.24210875112227853,0.1522872988833608,-0.23583958277488618,0.09090398867402977,0.53818140636562
0.21633427255092105,-0.24248069946904943,0.1513380105525416,0.16362981661138268,0.2108328063937563,0.0009892475536434741,-0.2766873157200659,-0.45403879114027274,0.07451701781460163,0.4266788018807318,0.49428221302838155,0.10275372246243183,-0.0805493601581605,0.13450005810626203,-0.2446821768483704,0.5741375633437632,-0.3397126883976032,0.18345573106989754,0.2566007970766036,-0.07165166108529585,0.37830072105509066,0.562977624270466,-0.211457034635911,-0.334881389251905,0.13191049026659418,-0.05820061645679196,-0.324230434812122,0.632417382936096,-0.14040887901224886,-0.4567952698447053,-0.2854182216898414,-0.19600054232249878,-0.3238971944187337,-0.09341219860773717,0.25330474313953694,-0.2549753006267232,0.007014398177806994
0.1536901897211204,-0.21161329650062216,0.24141042801969864,0.25589690595675885,0.09347466691202506,0.019578410839251225,-0.16369133932735866,-0.27632349647733884,0.0912962173348578,0.2370542296939999,0.3222163627397973,0.06542438648300353,-0.012824360415575796,0.15781760720130864,-0.08697105079360568,0.43007462773857125,-0.15656496183053475,0.09502312533052211,0.10223757280221535,-0.12338593715479453,0.23704349017384305,0.503568998392819,-0.2567706711008145,-0.1361214123707257,-0.05542656004957243,-0.20143685109723333,-0.42677331187219114,0.5464767290040258,-0.09962394765737531,-0.19398574163298765,-0.2825861689083959,-0.00603757223533091,-0.15756102690382068,0.0722229367385863,0.10411383662602985,-0.11928620245705891,0.05747250377640174
0.09546151509926216,-0.1668893552028677,0.2612458513990776,0.311395308856751,-0.1766059923679718,-0.12764554515879542,0.11996438682753018,-0.04919056996811043,0.5301895543198086,-0.14128560070868817,0.032404180384584313,0.19667214630147775,0.14563624332011332,0.33209313485171116,-0.22971074277159637,-0.30815304627636536,-0.08216077954801798,0.18989357632938614,0.24992464560314884,-0.07415879051065959,-0.2768765686996907,-0.23587605127029557,-0.22912979721644042,0.2912525452570017,-0.08403321888080179,0.04262296499993621,-0.22856394290193127,-0.059693976212442816,0.4405864992188484,0.10305050687671628,-0.0404240141208198,0.41325948966989,0.010991098720830657,0.03295897296630316,-0.4474772731125434,0.4243157463494224,0.08919086099562054
0.08290309917245933,-0.10286511560236758,0.06443451485105091,0.17616573655666576,-0.14915112726657326,-0.014561646149454141,0.16528834364681114,-0.08050936325837205,0.49441072602966873,-0.0906218379065437,0.06238206314354118,0.15710442921341897,-0.09012920485620572,0.47725779765136706,-0.11375470411183153,-0.2859828024074747,-0.11026762017140868,0.3834013955574591,0.0849497598232678,-0.12406843613955411,-0.2911813852846303,-0.25707318793214445,-0.15661877797104212,0.25728087405454275,-0.13323131454951617,-0.023170930135802417,-0.04530273795691361,-0.03816989738378078,0.4509940403062988,0.08632118267585787,-0.0022511964948628187,0.4866164340716992,-0.011050686464410027,0.06011999211795956,-0.3410511074264081,0.3235699656856358,0.06772212388663001
0.3567486375989399,-0.467379704044153,0.4803564685491154,0.5064526936551638,0.1179118481440314,-0.27059692053240747,-0.09298072631085336,-0.1640803490828261,0.36729559650423765,0.1239999222761965,-0.057456456589856146,0.19107602838014617,0.08248160494521449,0.23215525565264994,-0.12825118775890834,-0.1882805433977024,0.024439803802504958,0.252192055475109,0.11391577805558349,-0.09277202147230822,-0.11208252636778171,0.006820553291397043,0.09985546974456598,0.23582309773253118,-0.3591518518608188,-0.31515865231871903,-0.2489589944358343,-0.019125949258605137,-0.011329216507181357,-0.056923644777842584,0.041620967570554786,0.3436893065548249,0.05127109939841785,0.12996465466710272,-0.23926027725374208,0.24363950860196038,-0.01349075788748707
-0.03258497310099933,-0.187480287565033,0.7655364690365906,0.6959395460622649,-0.1225491024307294,-0.19775858251915662,-0.38272073387573574,-0.1988416693916465,0.1360613845309324,-0.07743736606496601,0.16975907638172802,0.5386375091054154,0.4637832152738113,0.3872143866670681,-0.36433427596966134,-0.13548492403690776,-0.12141443402152506,0.215040974607124,0.3340264206996899,0.19089705878693503,0.017162702046424685,0.19232646380321652,-0.21088146174647598,0.03134588939821315,-0.26175889857181067,-0.17104070923100403,-0.4086302713425331,0.06549339780913935,0.19445431107076194,0.17927949138541246,-0.020027430689982566,0.18147181505303178,-0.07903924297864096,-0.06930009973958208,-0.4675406200206455,0.49306558260233696,-0.0928019998571207
0.25306303232200905,-0.36327236350892517,0.4583462347798408,0.44442157971582613,-0.019142773111311854,-0.3395032823278322,0.03253872720699935,-0.0978553871197653,0.22923597041356622,-0.013681646902240729,-0.09655816940150666,0.24904229586767715,0.1999398417949674,0.28096488578022916,-0.15035024423921117,-0.2425486258515015,0.026298789261730435,0.06734954556897105,0.20631858658330618,-0.19145834501871448,-0.1579795378067778,-0.08219778284511249,-0.11231161576126195,0.2833853040574565,-0.28651307294781386,-0.21223757262165358,-0.3882236296290337,0.0005834927314574788,0.1854350873436151,0.03883199608918562,0.053229677129558804,0.40541866410534083,0.05912724149015227,0.05337375199218589,-0.4524502183543041,0.41939935703125686,0.12693496664346646
0.08570675385708947,-0.053219743928340245,-0.10669713432135745,-0.02771758878821836,0.16742159613379504,0.05782791107116486,0.011827106678787818,-0.3858641777649329,0.315380915434041,0.3512547639133182,0.37544176386473854,-0.04444863219747051,-0.26551493266131687,0.3051255532035905,-0.23473365797778245,0.22414968680044425,-0.3727611667532069,0.2511398032511197,0.24937652692868664,-0.10384635085206848,0.24155317321461028,0.23740728451918144,-0.20883267839611752,-0.04248118191391096,0.14591132338108653,0.04540620311515682,-0.23109035584057827,0.36742796303480424,0.12501045683860043,-0.3669540546098835,-0.3970890255012217,0.06024897507308895,-0.2922343978440602,-0.08231243532793034,0.12317067493447205,-0.13179192495721792,0.03373070044075047
0.14510556858653473,-0.3103873167856829,0.6094441729921315,0.619323407128601,-0.39097039453461774,-0.3545583409764419,-0.02034710775276422,-0.0794994978301658,0.32189708175361104,-0.23117940682546606,0.15504245811748585,0.5662570516159589,0.5018349402969369,0.46281116266034705,-0.3330048985032248,-0.25412408927770436,-0.0464820794516146,0.29084785045243067,0.34381641444948075,-0.08635942046767468,-0.21209370759397217,-0.09495954857647257,-0.5157060340968881,0.10753651741980892,-0.007989454243847092,0.15705220897479832,-0.14572855441888674,0.04092969820437104,0.623118233418409,0.2757350358443473,-0.07414723026079366,0.31446997679091865,-0.033574121664512395,-0.0915188975894484,-0.6701700569375122,0.6778914407428764,-0.023639431346461685
0.3790176558036384,-0.37404815917726336,0.10465680179784999,0.0713526855203938,0.4070743387230731,-0.0839088968828357,-0.32095639800760595,-0.7048277598677606,-0.08245815082522549,0.6564531047316557,0.5982529744166394,0.11001092620465468,-0.11667059841650744,0.1273737579418474,-0.5665519530980285,0.44870833775072433,-0.46608735708545684,0.20087127941690963,0.6101517344554259,0.022528498818560234,0.5206135013736535,0.47671550565783544,-0.2365496794638081,-0.2240695717993078,0.2965061795038514,0.20201233577208363,-0.11834064173019336,0.536331578977178,0.017319980523177438,-0.6229869296814777,-0.5231634225259217,-0.4424467530937645,-0.4929485700459278,-0.47949021605930975,0.24016209091965113,-0.20547432669350119,-0.12770653591791772
-0.2338460507652222,0.1830457813800352,0.09170437854868449,0.14296175884923337,-0.24989148517360735,-0.11974328745328863,0.2689934433989505,0.4476665964213344,0.39010834805462097,-0.3491398124965924,-0.38233056660629877,-0.08239622339985193,0.0769056580529213,0.10358383192851373,0.4395454001803918,-0.16449122808246558,0.3367095950765815,-0.1185838038041948,-0.45230059155180347,-0.16360812042644135,-0.22606407063381445,-0.15810111181450115,0.29310427944582884,0.1548012706875291,-0.30451706382148064,-0.38053535551455325,-0.18242286666562726,-0.3128391949000953,-0.23691539247939758,0.21097213312731428,0.265038055367489,0.6335598808748836,0.2840190207919989,0.576417577555553,-0.06887595205658585,0.05472206205037084,0.05404250763274515
